"run_id","pair","layer","metric","value","n_samples","left_modality","right_modality","reduction_used","k"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_05","cka","0.9866013358718195","3395","depth","depth_joint_with_rgb","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_06","cka","0.9791556002197854","3395","depth","depth_joint_with_rgb","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_07","cka","0.9764103693610597","3395","depth","depth_joint_with_rgb","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_08","cka","0.9703287905894892","3395","depth","depth_joint_with_rgb","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_09","cka","0.9657604601820398","3395","depth","depth_joint_with_rgb","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_10","cka","0.9524034064329373","3395","depth","depth_joint_with_rgb","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_11","cka","0.9242123467311747","3395","depth","depth_joint_with_rgb","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_00","pwcca","0.592791914628459","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_01","pwcca","0.7451267926844292","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_02","pwcca","0.8248529211783456","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_03","pwcca","0.8203606783001025","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_04","pwcca","0.8264840451147966","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_05","pwcca","0.8147914028334726","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_06","pwcca","0.7926756365972152","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_07","pwcca","0.7742976679408728","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_08","pwcca","0.7526139407191993","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_09","pwcca","0.736784118709785","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_10","pwcca","0.7207392968284119","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_11","pwcca","0.7164844200625403","3395","depth","depth_joint_with_rgb","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_00","knn_overlap","0.4177319587628866","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_01","knn_overlap","0.5017083946980854","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_02","knn_overlap","0.6296907216494845","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_03","knn_overlap","0.6302798232695139","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_04","knn_overlap","0.6393519882179677","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_05","knn_overlap","0.6412665684830634","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_06","knn_overlap","0.6221207658321061","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_07","knn_overlap","0.6118114874815905","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_08","knn_overlap","0.5985567010309278","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_09","knn_overlap","0.5882179675994109","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_10","knn_overlap","0.5728424153166422","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-depth_joint_with_rgb","layer_11","knn_overlap","0.5356995581737849","3395","depth","depth_joint_with_rgb","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_00","cka","0.36352456867778615","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_01","cka","0.3773839469374305","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_02","cka","0.39865828949762766","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_03","cka","0.4325217932404384","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_04","cka","0.4718608204089263","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_05","cka","0.5530678346152336","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_06","cka","0.6036736286892985","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_07","cka","0.6224265875013142","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_08","cka","0.5955398287605352","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_09","cka","0.5750605461193016","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_10","cka","0.6014112588803106","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_11","cka","0.5657181383254477","1169","depth","normals","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_00","pwcca","0.42391040807889957","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_01","pwcca","0.49818715467109287","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_02","pwcca","0.5297764388097819","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_03","pwcca","0.5261970744466438","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_04","pwcca","0.5395048374054647","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_05","pwcca","0.5661423993115289","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_06","pwcca","0.581128528925328","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_07","pwcca","0.5837118027829239","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_08","pwcca","0.5674107639660531","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_09","pwcca","0.5588472712262622","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_10","pwcca","0.552924314600864","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_11","pwcca","0.5351754187849764","1169","depth","normals","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_00","knn_overlap","0.12455089820359282","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_01","knn_overlap","0.15397775876817793","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_02","knn_overlap","0.1875962360992301","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_03","knn_overlap","0.2130025662959795","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_04","knn_overlap","0.24046193327630455","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_05","knn_overlap","0.2781009409751925","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_06","knn_overlap","0.29982891360136865","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_07","knn_overlap","0.3307100085543199","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_08","knn_overlap","0.3311377245508982","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_09","knn_overlap","0.3305389221556886","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_10","knn_overlap","0.3378100940975192","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth-normals","layer_11","knn_overlap","0.32053036783575706","1169","depth","normals","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_00","cka","0.35969639550994903","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_01","cka","0.4882180148893754","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_02","cka","0.4979379403864996","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_03","cka","0.5613983572151784","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_04","cka","0.5977473984668435","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_05","cka","0.6342688647753738","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_06","cka","0.6910429540099953","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_07","cka","0.6988828446602604","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_08","cka","0.6878765217592612","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_09","cka","0.6981652157497981","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_10","cka","0.6899498291209574","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_11","cka","0.5984588560499383","1169","depth_joint_with_normals","normals_joint_with_depth","false","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_00","pwcca","0.7341531692224437","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_01","pwcca","0.8036174944803125","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_02","pwcca","0.7586302716772471","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_03","pwcca","0.7839492968794368","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_04","pwcca","0.7862355527195137","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_05","pwcca","0.7753679377884214","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_06","pwcca","0.7906985540288312","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_07","pwcca","0.8058540302474682","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_08","pwcca","0.7881938327346402","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_09","pwcca","0.7994128919240628","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_10","pwcca","0.7902416490545933","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_11","pwcca","0.7376824549732373","1169","depth_joint_with_normals","normals_joint_with_depth","true","null"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_00","knn_overlap","0.13669803250641574","1169","depth_joint_with_normals","normals_joint_with_depth","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_01","knn_overlap","0.2405474764756202","1169","depth_joint_with_normals","normals_joint_with_depth","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_02","knn_overlap","0.25936698032506417","1169","depth_joint_with_normals","normals_joint_with_depth","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_03","knn_overlap","0.3218135158254919","1169","depth_joint_with_normals","normals_joint_with_depth","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_04","knn_overlap","0.3541488451668092","1169","depth_joint_with_normals","normals_joint_with_depth","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_05","knn_overlap","0.3838323353293413","1169","depth_joint_with_normals","normals_joint_with_depth","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_06","knn_overlap","0.4074422583404619","1169","depth_joint_with_normals","normals_joint_with_depth","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_07","knn_overlap","0.44901625320787","1169","depth_joint_with_normals","normals_joint_with_depth","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_08","knn_overlap","0.47057313943541484","1169","depth_joint_with_normals","normals_joint_with_depth","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_09","knn_overlap","0.49837467921300255","1169","depth_joint_with_normals","normals_joint_with_depth","true","10"
"rq1_full_pipeline_diode_train+val_indoors+oudoor_joint_null_A-20260517-160317","depth_joint_with_normals-normals_joint_with_depth","layer_10","knn_overlap","0.5112917023096664","1169","depth_joint_with_normals","normals_joint_with_depth","true","10"
