"run_id"                                                                        , "pair"                                             , "layer"   , "metric"     , "value"               , "n_samples", "left_modality"           , "right_modality"          , "reduction_used", "k"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_11", "cka"        , "0.8331793584776955"  , "4000"     , "depth"                   , "depth_joint_with_normals", "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_00", "pwcca"      , "0.866733720891945"   , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_01", "pwcca"      , "0.8476626102982694"  , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_02", "pwcca"      , "0.8751636369479061"  , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_03", "pwcca"      , "0.8353102782533364"  , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_04", "pwcca"      , "0.8281924454386274"  , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_05", "pwcca"      , "0.8185074258180716"  , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_06", "pwcca"      , "0.7973104066671838"  , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_07", "pwcca"      , "0.7808385004205776"  , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_08", "pwcca"      , "0.7657668011123105"  , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_09", "pwcca"      , "0.7469228237986651"  , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_10", "pwcca"      , "0.718382640252862"   , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_11", "pwcca"      , "0.7142528964594678"  , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_00", "knn_overlap", "0.76295"             , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_01", "knn_overlap", "0.6942"              , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_02", "knn_overlap", "0.713225"            , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_03", "knn_overlap", "0.6186"              , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_04", "knn_overlap", "0.6056"              , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_05", "knn_overlap", "0.6061"              , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_06", "knn_overlap", "0.5858"              , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_07", "knn_overlap", "0.567"               , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_08", "knn_overlap", "0.56635"             , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_09", "knn_overlap", "0.53655"             , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_10", "knn_overlap", "0.5049"              , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_normals"                   , "layer_11", "knn_overlap", "0.46345000000000003" , "4000"     , "depth"                   , "depth_joint_with_normals", "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_00", "cka"        , "0.9764619151351026"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_01", "cka"        , "0.9825305987316976"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_02", "cka"        , "0.9893214703320826"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_03", "cka"        , "0.9809113142637192"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_04", "cka"        , "0.975974008840454"   , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_05", "cka"        , "0.9696018019550714"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_06", "cka"        , "0.9587033310582644"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_07", "cka"        , "0.9406515439592185"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_08", "cka"        , "0.9308343449768739"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_09", "cka"        , "0.9230229998432145"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_10", "cka"        , "0.8888919318165114"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_11", "cka"        , "0.8561347414682987"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_00", "pwcca"      , "0.5485514110785545"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_01", "pwcca"      , "0.7356230535520607"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_02", "pwcca"      , "0.8275521187564145"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_03", "pwcca"      , "0.8162804728852109"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_04", "pwcca"      , "0.8270830681257149"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_05", "pwcca"      , "0.8167196164877172"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_06", "pwcca"      , "0.78310835067852"    , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_07", "pwcca"      , "0.7625340674595891"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_08", "pwcca"      , "0.7595558337180622"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_09", "pwcca"      , "0.7600366165051875"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_10", "pwcca"      , "0.7585565409329025"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_11", "pwcca"      , "0.7679813828332531"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_00", "knn_overlap", "0.3438"              , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_01", "knn_overlap", "0.4819"              , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_02", "knn_overlap", "0.627125"            , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_03", "knn_overlap", "0.616275"            , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_04", "knn_overlap", "0.60935"             , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_05", "knn_overlap", "0.5856250000000001"  , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_06", "knn_overlap", "0.572575"            , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_07", "knn_overlap", "0.556175"            , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_08", "knn_overlap", "0.5722"              , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_09", "knn_overlap", "0.595"               , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_10", "knn_overlap", "0.590675"            , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-depth_joint_with_rgb"                       , "layer_11", "knn_overlap", "0.5447"              , "4000"     , "depth"                   , "depth_joint_with_rgb"    , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_00", "cka"        , "0.12656126294902303" , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_01", "cka"        , "0.1366042941741885"  , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_02", "cka"        , "0.17561907296767"    , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_03", "cka"        , "0.21316531609449446" , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_04", "cka"        , "0.2575522114952293"  , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_05", "cka"        , "0.3426963982400711"  , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_06", "cka"        , "0.3686743537761583"  , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_07", "cka"        , "0.39015568405012574" , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_08", "cka"        , "0.366922726575278"   , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_09", "cka"        , "0.355532533652325"   , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_10", "cka"        , "0.35984791092350593" , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_11", "cka"        , "0.33088843223073255" , "4000"     , "depth"                   , "normals"                 , "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_00", "pwcca"      , "0.2875337867829567"  , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_01", "pwcca"      , "0.3569707601017279"  , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_02", "pwcca"      , "0.38153002623659477" , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_03", "pwcca"      , "0.3939429040478104"  , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_04", "pwcca"      , "0.4169195207844782"  , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_05", "pwcca"      , "0.4416185037653358"  , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_06", "pwcca"      , "0.46082924021168115" , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_07", "pwcca"      , "0.4601769389602982"  , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_08", "pwcca"      , "0.4515668114476791"  , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_09", "pwcca"      , "0.4443719687102171"  , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_10", "pwcca"      , "0.43028813060867643" , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_11", "pwcca"      , "0.41503368379498773" , "4000"     , "depth"                   , "normals"                 , "true"          , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_00", "knn_overlap", "0.07055"             , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_01", "knn_overlap", "0.107375"            , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_02", "knn_overlap", "0.13779999999999998" , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_03", "knn_overlap", "0.153325"            , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_04", "knn_overlap", "0.173975"            , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_05", "knn_overlap", "0.189775"            , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_06", "knn_overlap", "0.20422500000000002" , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_07", "knn_overlap", "0.22515000000000002" , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_08", "knn_overlap", "0.2285"              , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_09", "knn_overlap", "0.22617500000000001" , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_10", "knn_overlap", "0.2232"              , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth-normals"                                    , "layer_11", "knn_overlap", "0.206325"            , "4000"     , "depth"                   , "normals"                 , "true"          , "10"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth_joint_with_normals-normals_joint_with_depth", "layer_00", "cka"        , "0.13432663619292484" , "4000"     , "depth_joint_with_normals", "normals_joint_with_depth", "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth_joint_with_normals-normals_joint_with_depth", "layer_01", "cka"        , "0.289884590066153"   , "4000"     , "depth_joint_with_normals", "normals_joint_with_depth", "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth_joint_with_normals-normals_joint_with_depth", "layer_02", "cka"        , "0.30877702084467235" , "4000"     , "depth_joint_with_normals", "normals_joint_with_depth", "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth_joint_with_normals-normals_joint_with_depth", "layer_03", "cka"        , "0.3513918936476854"  , "4000"     , "depth_joint_with_normals", "normals_joint_with_depth", "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth_joint_with_normals-normals_joint_with_depth", "layer_04", "cka"        , "0.38980453156914574" , "4000"     , "depth_joint_with_normals", "normals_joint_with_depth", "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth_joint_with_normals-normals_joint_with_depth", "layer_05", "cka"        , "0.4457631776099469"  , "4000"     , "depth_joint_with_normals", "normals_joint_with_depth", "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth_joint_with_normals-normals_joint_with_depth", "layer_06", "cka"        , "0.47381936398857405" , "4000"     , "depth_joint_with_normals", "normals_joint_with_depth", "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth_joint_with_normals-normals_joint_with_depth", "layer_07", "cka"        , "0.517364969353714"   , "4000"     , "depth_joint_with_normals", "normals_joint_with_depth", "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth_joint_with_normals-normals_joint_with_depth", "layer_08", "cka"        , "0.5606974014576264"  , "4000"     , "depth_joint_with_normals", "normals_joint_with_depth", "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth_joint_with_normals-normals_joint_with_depth", "layer_09", "cka"        , "0.6152811848820274"  , "4000"     , "depth_joint_with_normals", "normals_joint_with_depth", "false"         , "null"
"rq1_full_pipeline_hypersim_100_scenes_4000_samples_join_null_A-20260518-225144", "depth_joint_with_normals-normals_joint_with_depth", "layer_10", "cka"        , "0.6085780200558348"  , "4000"     , "depth_joint_with_normals", "normals_joint_with_depth", "false"         , "null"
